element_id,element_classes,element_target,target_url,page_url,dvce_created_tstamp
ctl22_repeater_innerRepeater_3_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Athlete-Services-and-Development,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/High-Performance-Sport/High-Performance-Planning,2020-01-01 07:55:52.388000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-01 08:31:44.914000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536868,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536868,2020-01-01 08:32:29.563000
,[],,https://www.sportsingapore.gov.sg/SportCares,https://www.sportsingapore.gov.sg/,2020-01-01 08:44:54.459000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/Sports-Education,2020-01-01 09:12:42.511000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-01 09:13:53.617000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-01 09:14:51.432000
,"[""icn""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-01 09:14:56.277000
ctl22_repeater_innerRepeater_5_link_1,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Super-Sports-Club,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Volunteer-Management,2020-01-01 09:23:16.902000
ctl22_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Logo,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,2020-01-01 09:49:21.810000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches#,https://www.sportsingapore.gov.sg/Athletes-Coaches,2020-01-01 10:06:24.038000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-01 10:19:28.354000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/newsroom/media-releases/2014/4/activesg100-for-every-singaporean-to-play-sport#,https://www.sportsingapore.gov.sg/newsroom/media-releases/2014/4/activesg100-for-every-singaporean-to-play-sport,2020-01-01 10:27:19.431000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/newsroom/media-releases/2014/4/activesg100-for-every-singaporean-to-play-sport#,https://www.sportsingapore.gov.sg/newsroom/media-releases/2014/4/activesg100-for-every-singaporean-to-play-sport,2020-01-01 10:27:26.162000
,[],,https://www.sportsingapore.gov.sg/SportCares/For-At-Risk-Youth,https://www.sportsingapore.gov.sg/sportcares,2020-01-01 10:36:56.105000
ctl22_repeater_innerRepeater_4_link_5,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Safety/Sports-Safety-Committee,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Safety/Sports-Safe-U-Guide,2020-01-01 11:03:06.513000
ctl22_repeater_innerRepeater_5_link_0,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Facilities-Master-Plan,https://www.sportsingapore.gov.sg/about-us/vision-2030/facilities-master-plan,2020-01-01 11:09:27.431000
,[],,https://www.myactivesg.com/Sports/Find-a-National-Sports-Association,https://www.sportsingapore.gov.sg/national-sports-associations,2020-01-01 11:12:10.851000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-01 11:19:46.635000
,[],,http://www.singaporebadminton.org.sg/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,2020-01-01 11:36:49.924000
,[],,http://www.singaporebadminton.org.sg/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,2020-01-01 11:40:04.867000
ctl20_ctl02_repeater_ctl00_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-01 12:13:04.730000
content_0_repeater_titleLink_5,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Featured-Coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,2020-01-01 12:13:27.524000
ctl20_ctl02_repeater_ctl00_1_ctl00_2_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/,2020-01-01 12:35:04.274000
content_0_repeater_moreLink_2,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-01 12:54:01.064000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-01 12:57:28.327000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/careers,2020-01-01 13:02:38.686000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/,2020-01-01 13:49:42.776000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-01 01:47:31.468000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach,2020-01-01 03:14:10.489000
content_0_ctl03_repeater_ItemLink_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Effective-Youth-Coaching-by-NYSI,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar?pg=1,2020-01-01 03:27:08.123000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,2020-01-01 03:29:50.282000
,[],,http://www.icce.ws/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Continuing-Coach-Development/Coaching-Learning-Resources,2020-01-01 03:57:33.374000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,2020-01-01 04:12:24.825000
,[],_blank,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Sports-Education/Sports-Leadership/Game-for-Life-Guide/GFL-Brochure_new.pdf?la=en&hash=2ABD3EBD4AAB85450BA0E6966AE357B3AFDC541C,https://www.sportsingapore.gov.sg/sports-education/sports-leadership/game-for-life/guide,2020-01-01 05:48:41.621000
,[],,https://www.myactivesg.com/Sports/Find-a-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-01 05:58:10.643000
,[],_blank,https://sportshub.spydus.com.sg/cgi-bin/spydus.exe/MSGTRN/OPAC/HOME,https://www.sportsingapore.gov.sg/sports-education/singapore-sports-hub-library,2020-01-01 05:57:48.977000
,[],_blank,https://www.myactivesg.com/,https://www.sportsingapore.gov.sg/,2020-01-01 06:02:47.778000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,2020-01-01 06:25:36.579000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-01 06:50:28.236000
,[],_blank,http://www.myactivesg.com/facilities,https://www.sportsingapore.gov.sg/,2020-01-01 06:51:25.243000
,[],_blank,http://www.myactivesg.com/facilities,https://www.sportsingapore.gov.sg/,2020-01-01 07:43:44.756000
,[],_blank,http://www.myactivesg.com/?utm_source=sportsingapore&utm_medium=hyperlink&utm_term=myactivesg&utm_content=broilerplate&utm_campaign=media release,https://www.sportsingapore.gov.sg/newsroom/media-releases/2014/4/activesg100-for-every-singaporean-to-play-sport,2020-01-01 07:45:05.671000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/about-us/our-senior-management#,https://www.sportsingapore.gov.sg/about-us/our-senior-management,2020-01-01 07:53:08.906000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/,2020-01-01 08:44:46.632000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Sports-Taping-Workshop#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Sports-Taping-Workshop,2020-01-01 09:12:11.430000
ctl22_repeater_innerRepeater_5_link_0,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Facilities-Master-Plan,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Super-Sports-Club,2020-01-01 09:12:44.359000
,"[""icn""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-01 09:14:58.386000
content_0_ctl03_repeater_ItemLink_4,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ASCA-Level-1-Strength-and-Conditioning-Course-14-to-16-Feb-2020,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-01 09:34:08.170000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/usage-of-sports-hub-library#,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/usage-of-sports-hub-library,2020-01-01 09:35:56.596000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Corporate-Structure,https://www.sportsingapore.gov.sg/About-Us,2020-01-01 09:48:41.922000
ctl22_repeater_link_4,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,https://www.sportsingapore.gov.sg/About-Us/Our-Board-Members,2020-01-01 09:49:15.995000
,[],,https://www.myactivesg.com/sports/find-a-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-01 10:06:06.528000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-01 10:19:40.987000
content_0_ctl03_repeater_ItemLink_8,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Effective-Youth-Coaching-LTAD-and-Planning-Age-Appropriate-Training-Sessions-by-NYSI,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-01 10:35:46.892000
,"[""back-link""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers/Job-Listings,2020-01-01 10:39:48.182000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports#,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,2020-01-01 10:44:19.018000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports#,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,2020-01-01 10:44:22.078000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-01 11:31:38.286000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute#,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-01 12:13:03.182000
ctl22_repeater_link_0,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Education-Programme,https://www.sportsingapore.gov.sg/Sports-Education/History-of-Singapore-Sports/Sports-Clubs,2020-01-01 12:16:03.967000
ctl24_repeater_link_0,[],,https://www.sportsingapore.gov.sg/Sports-Education,https://www.sportsingapore.gov.sg/sports-education/singapore-sports-hub-library,2020-01-01 12:23:56.280000
ctl24_repeater_link_0,[],,https://www.sportsingapore.gov.sg/Sports-Education,https://www.sportsingapore.gov.sg/sports-education/singapore-sports-hub-library,2020-01-01 12:23:56.815000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/sg-coach-theory--level-1-(SG-Coach),https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,2020-01-01 13:12:28.979000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/,2020-01-01 16:44:34.962000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Newsroom/Speeches,https://www.sportsingapore.gov.sg/Newsroom/Media-Releases/2018/7/Sembawang-Sports-and-Community-Hub-Groundbreaking-event,2020-01-01 16:56:02.253000
ctl22_repeater_link_7,[],,https://www.sportsingapore.gov.sg/About-Us/Facilities,https://www.sportsingapore.gov.sg/About-Us,2020-01-01 17:05:35.658000
,"[""icn""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-01 18:29:17.429000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=521960,https://www.sportsingapore.gov.sg/careers/job-listings?job=521960,2020-01-01 19:20:13.608000
content_0_repeater_titleLink_7,[],,https://www.sportsingapore.gov.sg/Sports-Education/History-of-Singapore-Sports/Sports-Clubs/Singapore-Swimming-Club,https://www.sportsingapore.gov.sg/sports-education/history-of-singapore-sports/sports-clubs,2020-01-01 21:16:26.356000
,[],,https://www.rp.edu.sg/ace/short-course/detail/values-principles-in-sports,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,2020-01-01 23:24:04.615000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-02 00:55:36.937000
,[],,http://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,2020-01-02 00:58:48.490000
,[],_blank,"http://www.onemap.sg/?LW:Y&wO5d:IJqaa_c,IqfYc_h,IIaRf_h,IJIfb_R,a",https://www.sportsingapore.gov.sg/contact-us,2020-01-02 00:59:07.290000
ctl20_ctl02_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches,2020-01-02 00:59:47.491000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches#,https://www.sportsingapore.gov.sg/Athletes-Coaches,2020-01-02 00:59:59.409000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/about-us/our-senior-management#,https://www.sportsingapore.gov.sg/about-us/our-senior-management,2020-01-02 01:06:57.556000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/about-us/our-senior-management,2020-01-02 01:06:59.315000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Sports-Education#,https://www.sportsingapore.gov.sg/Sports-Education,2020-01-02 01:14:28.009000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/Partner-with-Us/Fundamental-Movement-Skills-Trainer-at-Nurture-Kids#,https://www.sportsingapore.gov.sg/Partner-with-Us/Fundamental-Movement-Skills-Trainer-at-Nurture-Kids,2020-01-02 01:15:15.634000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/,2020-01-02 01:26:05.044000
,[],,https://www.myactivesg.com/sports/find-a-coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,2020-01-02 01:37:47.423000
,"[""waves-effect"",""waves-light"",""btn-large"",""btnm""]",,https://www.sportsingapore.gov.sg/SportCares/Who-We-Are,https://www.sportsingapore.gov.sg/SportCares/Partnerships#NSA,2020-01-02 01:39:35.609000
,[],,http://www.sportsync.sg/,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-02 01:42:01.909000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/2nd-International-Swim-Schools-TEACH-Seminar,2020-01-02 01:39:21.480000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-renew-nroc-membership,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-02 01:43:23.675000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/sportcares/partnerships#,https://www.sportsingapore.gov.sg/sportcares/partnerships,2020-01-02 01:46:56.016000
ctl20_ctl02_repeater_ctl00_4_link_2,[],,https://www.sportsingapore.gov.sg/Partner-with-Us/Event-Hosting,https://www.sportsingapore.gov.sg/about-us/vision-2030/facilities-master-plan,2020-01-02 02:05:31.914000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/sports-education/history-of-singapore-sports/sporting-events,2020-01-02 02:08:48.075000
ctl20_ctl02_repeater_ctl00_2_ctl00_2_link_1,[],,https://www.sportsingapore.gov.sg/Sports-Education/History-of-Singapore-Sports/Sports-Clubs,https://www.sportsingapore.gov.sg/Newsroom/Publications,2020-01-02 02:14:34.379000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/national-sports-associations/login#,https://www.sportsingapore.gov.sg/national-sports-associations/login,2020-01-02 02:47:10.542000
,[],,https://www.sportsync.sg/,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-renew-nroc-membership,2020-01-02 01:43:31.653000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Athlete-Services-and-Development/Team-Singapore-Card,2020-01-02 03:26:49.839000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Education-Programme,https://www.sportsingapore.gov.sg/sports-education,2020-01-02 03:30:27.783000
